name;title;category;address;city;state;phone;website;google_maps_url;rating;reviews_count;instagram
IMPACTOS FIT ACADEMIA;Sala de fitness;Sala de fitness;Rua São Bento Qd.22 Lt.16 Casa.002 - Centro, Aparecida de Goiânia - GO, 74980-083, Brasil;Aparecida de Goiânia;GO;+556230856570;;https://www.google.com/maps/search/?api=1&query=IMPACTOS%20FIT%20ACADEMIA&query_place_id=ChIJRVT0xiz7XpMRztbz7G3qI-I;4.6;11;
ClubMonster Academia;Academia;Academia;Avenida Emb. - Cardoso Continuação, Aparecida de Goiânia - GO, 74944-530, Brasil;Aparecida de Goiânia;GO;+5562981361667;https://www.instagram.com/clubmonsteracademia?igsh=MW1idmFqZDN0N3MzZw==;https://www.google.com/maps/search/?api=1&query=ClubMonster%20Academia&query_place_id=ChIJxcCkNgD5XpMR5HXCRpWICOM;4.8;61;https://www.instagram.com/clubmonsteracademia?igsh=mw1idmfqzdn0n3mzzw==
Original fit academia;Academia;Academia;R. Calil Elías Neto - Jardim Himalaia, Aparecida de Goiânia - GO, 74947-050, Brasil;Aparecida de Goiânia;GO;+556299744103;;https://www.google.com/maps/search/?api=1&query=Original%20fit%20academia&query_place_id=ChIJiZYOe-z5XpMR-0oBe5br0yc;4.8;24;
Centro de Treinamento Avalon;Academia de artes marciais;Academia de artes marciais;Av. da Paz, Quadra 155 - Lote 4 - St. Garavelo, Aparecida de Goiânia - GO, 74930-160, Brasil;Aparecida de Goiânia;GO;+5562984528748;https://www.instagram.com/ct_avalon/;https://www.google.com/maps/search/?api=1&query=Centro%20de%20Treinamento%20Avalon&query_place_id=ChIJc3NG9zr3XpMRew9SCp7Hqts;4.8;65;https://www.instagram.com/ct_avalon/
Efitness Academia;Academia;Academia;R. Tamboril, GO-040 - Res. Caraibas, Aparecida de Goiânia - GO, 74946-605, Brasil;Aparecida de Goiânia;GO;+5562992192965;https://bit.ly/Whatsefitness;https://www.google.com/maps/search/?api=1&query=Efitness%20Academia&query_place_id=ChIJwYvL3aD5XpMRfGzkj-kEs2Q;4.7;49;
Actos Academia Fitness;Academia;Academia;Av. Central, Quadra 42 - lote 2 - St. Garavelo B, Goiânia - GO, 74354-230, Brasil;Aparecida de Goiânia;GO;+5562984489823;https://www.instagram.com/academia_actos/;https://www.google.com/maps/search/?api=1&query=Actos%20Academia%20Fitness&query_place_id=ChIJ23G3P5T3XpMRqUjjEHzY34E;4.7;167;https://www.instagram.com/academia_actos/
Adrenaline Fitness - Garavelo;Academia;Academia;R. dos Pinheiros, Quadra 02 - Lote 01 - Res. Caraibas, Aparecida de Goiânia - GO, 74946-884, Brasil;Aparecida de Goiânia;GO;+556235368688;;https://www.google.com/maps/search/?api=1&query=Adrenaline%20Fitness%20-%20Garavelo&query_place_id=ChIJB7XbDGP5XpMRnbQhp80L2PU;4.3;179;
Olímpia Academia;Academia;Academia;Com - Rua Jca4, R. JCA 11, Qd 14 Lt14 - Jardim Caravelas, Goiânia - GO, 74354-630, Brasil;Aparecida de Goiânia;GO;+556232183315;;https://www.google.com/maps/search/?api=1&query=Ol%C3%ADmpia%20Academia&query_place_id=ChIJMfmNoO73XpMRppQrNt-foWI;4.7;148;
Academia Aliança Fitness Unidade Garavelo;Academia;Academia;R. 8-E, Quadra 44 - Lote 11 - Garavelo, Aparecida de Goiânia - GO, 74932-250, Brasil;Aparecida de Goiânia;GO;+5562994303500;https://aliancafitness.com.br/unidade-garavelo/;https://www.google.com/maps/search/?api=1&query=Academia%20Alian%C3%A7a%20Fitness%20Unidade%20Garavelo&query_place_id=ChIJ_b48moz3XpMRXIgWU7AkM74;4.5;30;
GB Alto Paraíso;Escola de lutas;Escola de lutas;R. Santa Helena, Qd 07 - Lt 28 - Jardim Alto Paraiso, Aparecida de Goiânia - GO, 74948-290, Brasil;Aparecida de Goiânia;GO;+5562992499934;https://www.instagram.com/invites/contact/?i=18cqs17ityitr&utm_content=1xmuhsp;https://www.google.com/maps/search/?api=1&query=GB%20Alto%20Para%C3%ADso&query_place_id=ChIJeyiVtF75XpMR8PwOWilfHwo;5;89;https://www.instagram.com/invites/contact/?i=18cqs17ityitr&utm_content=1xmuhsp
R1 Fitness - Unidade Itaipu;Sala de fitness;Sala de fitness;Av. Vieira Santos, Qd. 07 Lt. 02 - Jardim Itaipú, Goiânia - GO, 74355-516, Brasil;Aparecida de Goiânia;GO;+5562982007734;http://www.instagram.com/r1fitnesitaipu;https://www.google.com/maps/search/?api=1&query=R1%20Fitness%20-%20Unidade%20Itaipu&query_place_id=ChIJaZB8qM35XpMRFG_EE3GKKDY;4.8;265;http://www.instagram.com/r1fitnesitaipu
Academia Play Fit - Jardim boa Esperança;Academia;Academia;"AVENIDA C, nº S/N, QUADRA B3; LOTE 17E; JARDIM BOA ESPERANCA - CONTINUACAO - Jardim Boa Esperanca, Aparecida de Goiânia - GO, 74960-302, Brasil";Aparecida de Goiânia;GO;+5562982298923;https://playfitacademia.com.br/;https://www.google.com/maps/search/?api=1&query=Academia%20Play%20Fit%20-%20Jardim%20boa%20Esperan%C3%A7a&query_place_id=ChIJwf4BU4v5XpMRxq4bjM2Jj9o;4.7;329;
DRIP FITNESS;Academia;Academia;Av. Seringueiras, qd 06 - lt 20 - Res. Forteville, Goiânia - GO, 74370-703, Brasil;Aparecida de Goiânia;GO;+5562993586636;https://linktr.ee/dripfitnessgyn;https://www.google.com/maps/search/?api=1&query=DRIP%20FITNESS&query_place_id=ChIJzQC9YHdZXpMR3b7FiobhKwE;4.8;101;
Academia Mais Saúde;Sala de fitness;Sala de fitness;Unidade 203, R. 203, 23 - Parque Atheneu, Goiânia - GO, 74890-640, Brasil;Aparecida de Goiânia;GO;+556232822038;;https://www.google.com/maps/search/?api=1&query=Academia%20Mais%20Sa%C3%BAde&query_place_id=ChIJAafKvlHlXpMRt6O_Fd1Qgj4;4.5;104;
Academia Mega Fitness;Sala de fitness;Sala de fitness;Avenida Senador Canedo, SN, QUADRA62 LOTE 13 - Vila Sao Sebastiao, Sen. Canedo - GO, 75262-355, Brasil;Aparecida de Goiânia;GO;+5562994434690;;https://www.google.com/maps/search/?api=1&query=Academia%20Mega%20Fitness&query_place_id=ChIJaeuTtybnXpMRBzoef07LZO4;4.9;289;
DM3 CROSS;Academia;Academia;R. 201 Unidade 201, LOTE 06 - Parque Atheneu, Goiânia - GO, 74890-610, Brasil;Aparecida de Goiânia;GO;+5562985969917;;https://www.google.com/maps/search/?api=1&query=DM3%20CROSS&query_place_id=ChIJAaHP-cH7XpMRrqeYjXJ_8Bg;4.7;80;
Studio Life Canedo;Academia;Academia;R. Dormever José Ferreira, QD 03 - LT 18-20 - Res. Pedro Miranda, Sen. Canedo - GO, 75262-547, Brasil;Aparecida de Goiânia;GO;+5562993888713;https://studiolifebrasil.com.br/;https://www.google.com/maps/search/?api=1&query=Studio%20Life%20Canedo&query_place_id=ChIJc63_Bo_nXpMRUIaqyAjFSrk;5;58;
Zion Cross;Academia;Academia;Av. Sen. Canedo, qd. 06, Lt. 05, Galpão Comercial - Vila Sao Sebastiao, Sen. Canedo - GO, 75262-355, Brasil;Aparecida de Goiânia;GO;+5562996204064;https://instagram.com/ctzioncross;https://www.google.com/maps/search/?api=1&query=Zion%20Cross&query_place_id=ChIJpzbFrcjnXpMRbpSGpjXno1I;5;41;https://instagram.com/ctzioncross
BOX PAM;Sala de fitness;Sala de fitness;R. Maria Mendes de Moura - Residencial Arco Verde, Goiânia - GO, 74891-000, Brasil;Aparecida de Goiânia;GO;+5562994304167;http://bit.ly/BoxPam;https://www.google.com/maps/search/?api=1&query=BOX%20PAM&query_place_id=ChIJMX6ij6HlXpMRbvGBzx1vA7Y;5;8;
Academia Puma Fitness;Sala de fitness;Sala de fitness;Vila Bonsucesso, Sen. Canedo - GO, Brasil;Aparecida de Goiânia;GO;+556234134389;https://linktr.ee/academiapumafit?fbclid=PAAaa_28-4pWibX3NPuhJlQ0-3QuX6_0Waieqv99X3jadjppdidalKZfysRPs;https://www.google.com/maps/search/?api=1&query=Academia%20Puma%20Fitness&query_place_id=ChIJI9kqW-PpXpMRZcO-8gqqLxw;4.6;167;
Adrenaline Bonsucesso;Academia;Academia;Av das flores Q08 Lt04, Sen. Canedo - GO, 75261-510, Brasil;Aparecida de Goiânia;GO;+5562991946334;;https://www.google.com/maps/search/?api=1&query=Adrenaline%20Bonsucesso&query_place_id=ChIJ-3slCADnXpMRdeAyseWwsAM;4.6;73;
KAM Crossfit;Academia;Academia;Av. Bela Vista, 801 - Residencial Brisas do Cerrado, Goiânia - GO, Brasil;Aparecida de Goiânia;GO;+5562992564181;;https://www.google.com/maps/search/?api=1&query=KAM%20Crossfit&query_place_id=ChIJCRZ9HYr7XpMRNyPYDu9CNkc;5;30;
Centro de treinamento unificado;Academia de artes marciais;Academia de artes marciais;Rua rio verde quadra 2 A, lote 4 - Vila Santa Rosa, Sen. Canedo - GO, 75251-467, Brasil;Aparecida de Goiânia;GO;+5562991748347;https://centro-de-treinamento-unificado.negocio.site/?utm_source=gmb&utm_medium=referral;https://www.google.com/maps/search/?api=1&query=Centro%20de%20treinamento%20unificado&query_place_id=ChIJL7z0xW7pXpMRVeM03ANS9MA;4.8;22;
Academia Asas de Águia;Academia de artes marciais;Academia de artes marciais;R. 201 Unidade 201, 14 - Parque Atheneu, Goiânia - GO, 74890-610, Brasil;Aparecida de Goiânia;GO;+556232739029;;https://www.google.com/maps/search/?api=1&query=Academia%20Asas%20de%20%C3%81guia&query_place_id=ChIJByR7sU3lXpMRMlXyDoq0L9g;4.6;32;
Odin Box;Academia;Academia;Av. Aristóteles, Quadra 61 - Lote 04 - Jardim Mariliza, Goiânia - GO, 74885-030, Brasil;Aparecida de Goiânia;GO;+5562992599467;;https://www.google.com/maps/search/?api=1&query=Odin%20Box&query_place_id=ChIJWz9wZCbvXpMRYNf84xGGHZY;5;24;
Dm Fit Academia;Academia;Academia;R. João de Souza Clímaco, sn - Parque Trindade II, Aparecida de Goiânia - GO, 74921-005, Brasil;Aparecida de Goiânia;GO;+5562981111212;https://dm3-dmfit.sitesca.com/matricular;https://www.google.com/maps/search/?api=1&query=Dm%20Fit%20Academia&query_place_id=ChIJublBJzD7XpMRKLfzPn_Mtn4;4.2;21;
Javafit I;Academia;Academia;Av. Parque Atheneu, 27 - UN 201 - Parque Atheneu, Goiânia - GO, 74893-020, Brasil;Aparecida de Goiânia;GO;+5562995018028;https://www.instagram.com/academiajavafit;https://www.google.com/maps/search/?api=1&query=Javafit%20I&query_place_id=ChIJLRHQa0H7XpMRiQX3qABAC3w;4.8;31;https://www.instagram.com/academiajavafit
Academia ATRIX;Sala de fitness;Sala de fitness;R. 201 Unidade 201, 24 - Parque Atheneu, Goiânia - GO, 74890-680, Brasil;Aparecida de Goiânia;GO;+556236370684;;https://www.google.com/maps/search/?api=1&query=Academia%20ATRIX&query_place_id=ChIJF-WoTU7lXpMRwLoXSi87Sa8;4.8;24;
Gracie Barra Jardim Bela Vista;Academia;Academia;R. 41, Qd 27 - Lote 07 - Jardim Bela Vista, Aparecida de Goiânia - GO, 74912-130, Brasil;Aparecida de Goiânia;GO;+5562993215204;https://www.instagram.com/gbjardimbelavista;https://www.google.com/maps/search/?api=1&query=Gracie%20Barra%20Jardim%20Bela%20Vista&query_place_id=ChIJx6TZ2_PxXpMR-l9LiIjICh8;5;62;https://www.instagram.com/gbjardimbelavista
Academia Área 21;Academia;Academia;Av. W-5, Quadra 25 - Lote 20 - Jardim Olimpico, Aparecida de Goiânia - GO, 74922-320, Brasil;Aparecida de Goiânia;GO;+5562981318106;;https://www.google.com/maps/search/?api=1&query=Academia%20%C3%81rea%2021&query_place_id=ChIJQVDAdAD7XpMRL7Rx-6wr8l8;4.1;13;
Vida ativa academia 4;Academia;Academia;R. Girassol, qd 28A lt 02 - Jardim dos Buritis, Aparecida de Goiânia - GO, 74923-430, Brasil;Aparecida de Goiânia;GO;+5562993645198;;https://www.google.com/maps/search/?api=1&query=Vida%20ativa%20academia%204&query_place_id=ChIJ58vfzCfxXpMR3Wzyjk67Ebc;3.5;15;
Studio Fefit;Academia;Academia;Av. Dom Emanuel O.G.O quadra 30, Lote 18, Aparecida de Goiânia - GO, 74921-220, Brasil;Aparecida de Goiânia;GO;+5562992632268;https://fefit.studio/;https://www.google.com/maps/search/?api=1&query=Studio%20Fefit&query_place_id=ChIJ7ZB7xwT7XpMRM0WFIXZqIPo;5;2;
Espaço Saúde;Academia;Academia;Av. Dr. Ignácio Xavier da Silva - Lot. Expansul, Aparecida de Goiânia - GO, 74986, Brasil;Aparecida de Goiânia;GO;+5562994216091;;https://www.google.com/maps/search/?api=1&query=Espa%C3%A7o%20Sa%C3%BAde&query_place_id=ChIJb7vCCf77XpMRBWpLtwA18Uo;4.8;5;
4Life Fitness Academia 24 Horas;Academia;Academia;Rua Caraíba, Qd 3, R. L-01, S/N - Jardim Mariliza, Goiânia - GO, 74885-090, Brasil;Aparecida de Goiânia;GO;+556239212444;;https://www.google.com/maps/search/?api=1&query=4Life%20Fitness%20Academia%2024%20Horas&query_place_id=ChIJ7cAVdKn6XpMRaKLpKDSbgiI;4.4;384;
Flipper;Academia;Academia;R. 41, Q 56, 0 - Jardim Bela Vista, Aparecida de Goiânia - GO, 74912-130, Brasil;Aparecida de Goiânia;GO;+5562992560810;;https://www.google.com/maps/search/?api=1&query=Flipper&query_place_id=ChIJS_UyuXDwXpMRP6xFnPLXqQw;4.5;98;
FitCorpus Academia;Academia;Academia;R. 1086, S/N - Jardim da Luz, Goiânia - GO, 74850-125, Brasil;Aparecida de Goiânia;GO;+556231574623;http://instagram.com/fitcorpus.academia;https://www.google.com/maps/search/?api=1&query=FitCorpus%20Academia&query_place_id=ChIJUcl1017wXpMRvbvBOP976bY;4.7;333;http://instagram.com/fitcorpus.academia
Millennium Fitness Academia;Academia;Academia;Av. Guajupia, S/N - Qd. 22, Lt. 03 - Jardim Helvecia, Aparecida de Goiânia - GO, 74933-550, Brasil;Aparecida de Goiânia;GO;+556232284021;https://linklist.bio/centrodeterinamentovivafitness;https://www.google.com/maps/search/?api=1&query=Millennium%20Fitness%20Academia&query_place_id=ChIJy6nQDeb3XpMRojL-UqRwfXM;4.8;18;
Academia Bio Fitness;Academia;Academia;Av. Flamingo, Qd 23 - LT 23 - Colina Azul, Aparecida de Goiânia - GO, 74970-580, Brasil;Aparecida de Goiânia;GO;+5562982577820;;https://www.google.com/maps/search/?api=1&query=Academia%20Bio%20Fitness&query_place_id=ChIJoZcJsMT5XpMRvB2VuTrju38;4.9;10;
A2 Fit;Academia;Academia;Avenida Padre Jardim, quadra 44 - lote 03 - Santo Hilario, Goiânia - GO, 74780-290, Brasil;Aparecida de Goiânia;GO;+5562986304483;http://www.instagram.com/a2.fit;https://www.google.com/maps/search/?api=1&query=A2%20Fit&query_place_id=ChIJBRK5_pvtXpMRDQVgTe6yOcQ;4.8;447;http://www.instagram.com/a2.fit
You Fitness Academia;Academia;Academia;Av. Dr. Jahyr Abrão Estrela, Qd 04 - Lt 01 - Residencial Paulo Estrela, Goiânia - GO, 74786-441, Brasil;Aparecida de Goiânia;GO;+5562996203339;https://www.instagram.com/youfitnessoficiall/;https://www.google.com/maps/search/?api=1&query=You%20Fitness%20Academia&query_place_id=ChIJJ7e71ErtXpMRwUpudxPKLWw;4.9;29;https://www.instagram.com/youfitnessoficiall/
Titanium PRO Academia, Goiânia - GO;Academia;Academia;Av. Firenze, 168 - Quadra 08, Lote 31 - Jardim Maria Helena, Goiânia - GO, 74769-766, Brasil;Aparecida de Goiânia;GO;+5562982525714;;https://www.google.com/maps/search/?api=1&query=Titanium%20PRO%20Academia%2C%20Goi%C3%A2nia%20-%20GO&query_place_id=ChIJa2yOA-DtXpMR34x4g_nSpdc;4.7;191;
Leity'sFit Academia Vila Galvão Senador Canedo;Academia;Academia;R. Sussuapara, Qd.T lt. 10 - Vila Galvão, Sen. Canedo - GO, 75254-662, Brasil;Aparecida de Goiânia;GO;+5562996810180;https://www.leitysfitacademia.com.br/;https://www.google.com/maps/search/?api=1&query=Leity'sFit%20Academia%20Vila%20Galv%C3%A3o%20Senador%20Canedo&query_place_id=ChIJ6VuV6VPvXpMRAb6NO4hI15g;4.9;49;
NG ACADEMIA UNIDADE 1-VL CONCÓRDIA;Academia;Academia;R. Gen. Osório, 9 - Vila Concórdia, Goiânia - GO, 74770-350, Brasil;Aparecida de Goiânia;GO;+556232081172;http://business.google.com/website/academia-nova-geracao-unidade1;https://www.google.com/maps/search/?api=1&query=NG%20ACADEMIA%20UNIDADE%201-VL%20CONC%C3%93RDIA&query_place_id=ChIJ979zsg7uXpMRKW7Eaz9sR9c;4.6;195;
Academia Sulivan Lounge;Sala de fitness;Sala de fitness;R. CPR-1, QUADRA 02 - LOTE 13 - Res. Costa Paranhos, Goiânia - GO, Brasil;Aparecida de Goiânia;GO;+556239327640;https://www.instagram.com/academiasulivanlounge/?hl=pt-br;https://www.google.com/maps/search/?api=1&query=Academia%20Sulivan%20Lounge&query_place_id=ChIJTzFodyrxXpMRpQdL3psBlRM;4.7;79;https://www.instagram.com/academiasulivanlounge/?hl=pt-br
Gtx Cross Training;Sala de fitness;Sala de fitness;R. CPR-1, QD 01 - LT 13 - Res. Costa Paranhos, Goiânia - GO, 74783-030, Brasil;Aparecida de Goiânia;GO;+5562992268791;;https://www.google.com/maps/search/?api=1&query=Gtx%20Cross%20Training&query_place_id=ChIJUXlIF6PtXpMRoLK0elvAcM8;4.9;135;
Leo's Fitness - Academia Em Senador Canedo;Sala de fitness;Sala de fitness;Av. Dr. José Carneiro, Qd.18 - Lt.12 - Residencial Jardim, Sen. Canedo - GO, 75250-157, Brasil;Aparecida de Goiânia;GO;+5562985738796;;https://www.google.com/maps/search/?api=1&query=Leo's%20Fitness%20-%20Academia%20Em%20Senador%20Canedo&query_place_id=ChIJqQfLZ17pXpMRvesmHUeIqNE;4.7;69;
On Fit;Sala de fitness;Sala de fitness;de Lima - Av. Antônio Flávio Lima, Quadra 11, Lote 01 ao 04 - Res. Boa Vista, Sen. Canedo - GO, 75258-772, Brasil;Aparecida de Goiânia;GO;+5562992081251;;https://www.google.com/maps/search/?api=1&query=On%20Fit&query_place_id=ChIJOU8wEJLpXpMROTnh9SUsX7k;4.8;217;
Beni Prime Academia Senador Canedo;Academia;Academia;Rua Itapurã , Qd 18, lt 13/14 , Setor Central 3 - Setor central, Sen. Canedo - GO, 75250-005, Brasil;Aparecida de Goiânia;GO;+5562992259133;http://www.beniprimeacademia.com.br/;https://www.google.com/maps/search/?api=1&query=Beni%20Prime%20Academia%20Senador%20Canedo&query_place_id=ChIJQaSfbZfoXpMRyQT_lO_TWCA;4.7;306;
SkyFit Vila Pedroso (GOIÂNIA);Academia;Academia;R. TR1, QD. - LT.08 - Vila Pedroso, Goiânia - GO, 74769-754, Brasil;Aparecida de Goiânia;GO;+5562999606576;https://www.instagram.com/skyfitvilapedroso?igsh=MW9wNjF4ank0Nmc2Zw==;https://www.google.com/maps/search/?api=1&query=SkyFit%20Vila%20Pedroso%20(GOI%C3%82NIA)&query_place_id=ChIJ-QCB0TvvXpMREooDnhiEiLQ;4.3;45;https://www.instagram.com/skyfitvilapedroso?igsh=mw9wnjf4ank0nmc2zw==
Mega fitness 3;Academia;Academia;R. Dr. Anuar Auad - Centro, Sen. Canedo - GO, 75250-000, Brasil;Aparecida de Goiânia;GO;+5562998144846;;https://www.google.com/maps/search/?api=1&query=Mega%20fitness%203&query_place_id=ChIJC99YGMvpXpMRxI0SuJsDYfo;4.9;28;
Academia Arena Fit;Sala de fitness;Sala de fitness;R. Aimorés, Qd. 30 - Lt.08 - Vila Santa Rosa, Sen. Canedo - GO, 75250-000, Brasil;Aparecida de Goiânia;GO;+556235124365;https://www.facebook.com/Arena.Fit.Acad/;https://www.google.com/maps/search/?api=1&query=Academia%20Arena%20Fit&query_place_id=ChIJ6atUY5voXpMRCNqX6Fbtu-c;4.6;127;
ACADEMIA FULL FIT;Academia;Academia;Rua pitanga, Quadra 07 - Lote 50 - Bosque Sereno Residencial, Sen. Canedo - GO, 75260-634, Brasil;Aparecida de Goiânia;GO;+5562992207467;;https://www.google.com/maps/search/?api=1&query=ACADEMIA%20FULL%20FIT&query_place_id=ChIJGXWHiIbpXpMRlFSr_YXIU50;4.9;22;
NG Academia;Academia;Academia;Av. Sen. Canedo, 16 - Quadra 29A - Jardim das Oliveiras, Sen. Canedo - GO, 75256-207, Brasil;Aparecida de Goiânia;GO;+5562985992879;;https://www.google.com/maps/search/?api=1&query=NG%20Academia&query_place_id=ChIJE2t_HyDsXpMRM3EwCpdkNxw;4.5;201;
WA FIT;Academia;Academia;Av. Bahia - Vila Galvão, Sen. Canedo - GO, 75250-000, Brasil;Aparecida de Goiânia;GO;+5562986102229;;https://www.google.com/maps/search/?api=1&query=WA%20FIT&query_place_id=ChIJgXoRSjXuXpMRxiPhc0b0_tU;4.9;14;
Academia Live More;Academia;Academia;Av. Leonardo da Vinci, 10 - Qd.18 Lt. 9 - Jardim da Luz, Goiânia - GO, 74850-490, Brasil;Aparecida de Goiânia;GO;+556232496172;;https://www.google.com/maps/search/?api=1&query=Academia%20Live%20More&query_place_id=ChIJ943OA17wXpMRXeseE0jfAsw;4.5;185;
GT fitness;Academia;Academia;Av. Aristóteles, quadra 11 - lote 12 - Jardim Mariliza, Goiânia - GO, 74885-030, Brasil;Aparecida de Goiânia;GO;+5562981648548;;https://www.google.com/maps/search/?api=1&query=GT%20fitness&query_place_id=ChIJE3MJBK3lXpMRM8eVfCajH_M;5;12;
Optimus Jardim Bela Vista;Academia;Academia;Av. Bela Vista, Qd.09 - Lt.02 - Goiânia, GO, 74912-261, Brasil;Aparecida de Goiânia;GO;+5562993952971;;https://www.google.com/maps/search/?api=1&query=Optimus%20Jardim%20Bela%20Vista&query_place_id=ChIJk3QREADxXpMRKHC_Mu0xhPU;4.6;39;
Now Studio Fitness;Sala de fitness;Sala de fitness;R. Cruzeiro do Sul, quadra T2 lote 14 - Jardim Bela Vista, Goiânia - GO, 74863-070, Brasil;Aparecida de Goiânia;GO;+5562994345517;;https://www.google.com/maps/search/?api=1&query=Now%20Studio%20Fitness&query_place_id=ChIJvbz0OGXwXpMRFrYYlvDLy3w;4.9;54;
Optimus Academia Parque Flamboyant (Musculação/Ritmos/Zumba/Academia/Funcional/Glúteo/Body Combat);Academia;Academia;Av. Virgílio Joaquim Ferreira, 206-342 - Parque Flamboyant, Goiânia - GO, 74860-615, Brasil;Aparecida de Goiânia;GO;+556239520424;https://www.instagram.com/optimus_academia?igsh=MWw2MHZwOTExZ3gzag==;https://www.google.com/maps/search/?api=1&query=Optimus%20Academia%20Parque%20Flamboyant%20(Muscula%C3%A7%C3%A3o%2FRitmos%2FZumba%2FAcademia%2FFuncional%2FGl%C3%BAteo%2FBody%20Combat)&query_place_id=ChIJVfyAqAvwXpMRKO2osw_XVmI;4.3;306;https://www.instagram.com/optimus_academia?igsh=mww2mhzwotexz3gzag==
Brasil Divisórias;Sala de fitness;Sala de fitness;Av. Simon Bolívar, Qd. 33, Lt. 09, s/n - Parque Montreal, Aparecida de Goiânia - GO, 74988-170, Brasil;Aparecida de Goiânia;GO;+556235846453;;https://www.google.com/maps/search/?api=1&query=Brasil%20Divis%C3%B3rias&query_place_id=ChIJJ-6DmL_8XpMRP-qaK_qcdiA;4.9;10;
Academia Paulo Boxe Brasil;Academia de artes marciais;Academia de artes marciais;Av. W-5, qd 138 - lt 08 - Sítios Santa Luzia, Aparecida de Goiânia - GO, 74921-300, Brasil;Aparecida de Goiânia;GO;+5562995659991;https://instagram.com/pauloboxebrasil?igshid=ZDc4ODBmNjlmNQ==;https://www.google.com/maps/search/?api=1&query=Academia%20Paulo%20Boxe%20Brasil&query_place_id=ChIJSRLMu3zxXpMRWYAeDTJ_R_E;5;17;https://instagram.com/pauloboxebrasil?igshid=zdc4odbmnjlmnq==
Academia L1 Fitness - Jardim das Rosas;Academia;Academia;R. Dona Florinda - Res. Sao Marcos, Goiânia - GO, 74487-000, Brasil;Aparecida de Goiânia;GO;+5562994684255;https://www.instagram.com/academial1fitnesss;https://www.google.com/maps/search/?api=1&query=Academia%20L1%20Fitness%20-%20Jardim%20das%20Rosas&query_place_id=ChIJ78crIwBZXpMRn53yblBGSUk;4.8;12;https://www.instagram.com/academial1fitnesss
